0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0
9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,9.77e-15,10,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15,-10,-9.77e-15
1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,1.865e-14,10,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14,-10,-1.865e-14
2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,2.665e-14,10,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14,-10,-2.665e-14
