0.4655,0.04385,0.403,0.5945,0.4452,0.007709,0.6697,0.0196,0.1233,0.682,0.2178,0.8149,0.5973,0.04734,0.02473,0.03515,8.462e-05,0.1953,0.3196,0.7991,0.1345,0.5771,0.6707,0.2413,0.4581,0.4237,0.04001,0.5152,0.04939,0.1981,0.5837,0.1066,0.2424,0.7434,0.2203,0.4058,0.05172,0.5542,0.04187,0.01557
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
