0.963,0.7612,0.02004,0.0501,0.6793,0.09184,0.7726,0.1734,0.5983,0.1211,0.4238,0.9345,0.02714,0.1979,0.5419,0.009276,0.006307,0.07132,0.03327,0.07749,0.2439,1.812e-05,0.7812,0.02098,0.3758,0.2515,0.04069,0.5849,0.0369,0.3068,0.01985,0.7281,0.4906,0.3096,0.2652,0.3702,0.5036,0.1643,0.166,0.1686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
