10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10
9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99
9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981
9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973
