5.504e-05,0.05937,0.0861,0.002031,0.3367,0.04065,0.04511,0.05116,0.8931,0.8449,0.6841,0.04818,0.1886,0.05731,0.05218,0.3246,0.1703,0.1339,0.007362,0.00174,0.8544,0.901,0.6091,0.7419,0.5754,0.6635,0.1465,0.1315,0.1256,0.01591,0.0001066,0.3496,0.2711,0.1908,0.03101,0.6991,0.1478,0.3945,0.1164,0.05952
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
