0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0
0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,0.009901,9.99,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901,-9.99,-0.009901
0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,0.01882,9.981,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882,-9.981,-0.01882
0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,0.02686,9.973,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686,-9.973,-0.02686
